Modality1,StimulusType1,WordCue1,WordCue1Swedish,Stimulus_file1,Modality2,StimulusType2,WordCue2,WordCue2Swedish,Stimulus_file2,Random,OdorTrigger,Modality,Stimulustype,Target,Cue,SoundFile,Match,ImageFile,Correct,SmellText,nRepOne,nRepTwo,nRepThree,nRepFour,SwedishSoundFile,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,VisualPracticeLoop.thisRepN,VisualPracticeLoop.thisTrialN,VisualPracticeLoop.thisN,VisualPracticeLoop.thisIndex,OlfactoryPracticeLoop.thisRepN,OlfactoryPracticeLoop.thisTrialN,OlfactoryPracticeLoop.thisN,OlfactoryPracticeLoop.thisIndex,routineController.thisRepN,routineController.thisTrialN,routineController.thisN,routineController.thisIndex,routineOne.thisRepN,routineOne.thisTrialN,routineOne.thisN,routineOne.thisIndex,innerOne.thisRepN,innerOne.thisTrialN,innerOne.thisN,innerOne.thisIndex,routineTwo.thisRepN,routineTwo.thisTrialN,routineTwo.thisN,routineTwo.thisIndex,routineThree.thisRepN,routineThree.thisTrialN,routineThree.thisN,routineThree.thisIndex,routineFour.thisRepN,routineFour.thisTrialN,routineFour.thisN,routineFour.thisIndex,innerThree.thisRepN,innerThree.thisTrialN,innerThree.thisN,innerThree.thisIndex,innerFour.thisRepN,innerFour.thisTrialN,innerFour.thisN,innerFour.thisIndex,innerTwo.thisRepN,innerTwo.thisTrialN,innerTwo.thisN,innerTwo.thisIndex,RatingInstructions_1_KeyResponse.keys,RatingInstructions_1_KeyResponse.rt,RatingInstructions_2_KeyResponse.keys,RatingInstructions_2_KeyResponse.rt,RatingInstructions_3_KeyResponse.keys,RatingInstructions_3_KeyResponse.rt,IntensitySlider_VisualRating.response,IntensitySlider_VisualRating.rt,QualitySlider_VisualRating.response,QualitySlider_VisualRating.rt,FruitSlider_VisualRating.response,FruitSlider_VisualRating.rt,FlowerSlider_VisualRating.response,FlowerSlider_VisualRating.rt,IntensitySlider_OlfactoryRating.response,IntensitySlider_OlfactoryRating.rt,QualitySlider_OlfactoryRating.response,QualitySlider_OlfactoryRating.rt,FruitSlider_OlfactoryRating.response,FruitSlider_OlfactoryRating.rt,FlowerSlider_OlfactoryRating.response,FlowerSlider_OlfactoryRating.rt,VisualPractice_KeyResponse.keys,VisualPractice_KeyResponse.rt,KeyResponse_VisualPractice.keys,KeyResponse_VisualPractice.corr,KeyResponse_VisualPractice.rt,OlfactoryPractice_KeyResponse.keys,OlfactoryPractice_KeyResponse.rt,KeyResponse_OlfactoryPractice.keys,KeyResponse_OlfactoryPractice.corr,KeyResponse_OlfactoryPractice.rt,ExperimentInstructions_KeyResponse.keys,ExperimentInstructions_KeyResponse.rt,SPACEBAR_VisualCategory.keys,SPACEBAR_VisualCategory.rt,KeyResponse_VisualCategory.keys,KeyResponse_VisualCategory.corr,KeyResponse_VisualCategory.rt,SPACEBAR2_VisualCategory.keys,SPACEBAR2_VisualCategory.rt,Instructions_OlfactoryObject_KeyResponse.keys,Instructions_OlfactoryObject_KeyResponse.rt,KeyResponse_OlfactoryObject.keys,KeyResponse_OlfactoryObject.corr,KeyResponse_OlfactoryObject.rt,SPACEBAR2_OlfactoryObject.keys,SPACEBAR2_OlfactoryObject.rt,SPACEBAR_VisualStimuli.keys,SPACEBAR_VisualStimuli.rt,Two_VisualObject.started,Two_VisualObject.stopped,KeyResponse_VisualObject.keys,KeyResponse_VisualObject.corr,KeyResponse_VisualObject.rt,VisualObject_Feedbacktext.started,VisualObject_Feedbacktext.stopped,SPACEBAR2_VisualStimuli.keys,SPACEBAR2_VisualStimuli.rt,Wait_OlfactoryCategory_Instructions.started,Wait_OlfactoryCategory_Instructions.stopped,Instructions_OlfactoryCategory_KeyResponse.keys,Instructions_OlfactoryCategory_KeyResponse.rt,KeyResponse_OlfactoryCategory.keys,KeyResponse_OlfactoryCategory.corr,KeyResponse_OlfactoryCategory.rt,SPACEBAR2_OlfactoryCategory.keys,SPACEBAR2_OlfactoryCategory.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,0.365864177,,VisualCategory,Flower,Lilac,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.45073765330016613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.231496148,,VisualCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.6334227919578552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.745979963,,VisualCategory,Flower,Lavender,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.4837088268250227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.599309406,,VisualCategory,Fruit,Lemon,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.3836879972368479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.230193554,,VisualCategory,Flower,Lilac,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.3837483739480376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.065765564,,VisualCategory,Flower,Lavender,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.40035199746489525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.309111716,,VisualCategory,Fruit,Lemon,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.4169821860268712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.669945533,,VisualCategory,Flower,Lilac,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5003963736817241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.37313077,,VisualCategory,Fruit,Pear,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.38378339260816574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.833388695,,VisualCategory,Flower,Lavender,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,0.4837245251983404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.396564758,,VisualCategory,Fruit,Pear,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.33368995878845453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.809711513,,VisualCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.3671055054292083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.319927726,,VisualCategory,Flower,Lilac,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.4337560720741749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.2169483751058578,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.556732762,,VisualCategory,Flower,Lilac,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.566996223293245,n,1,0.38375863805413246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.978372356,,VisualCategory,Flower,Lavender,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.38373448699712753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.672342085,,VisualCategory,Flower,Lilac,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.38374716602265835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.65239416,,VisualCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.3501148670911789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.893734766,,VisualCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.43367154337465763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.871203113,,VisualCategory,Flower,Lavender,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.7004126757383347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.711702086,,VisualCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.4667109437286854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.993552628,,VisualCategory,Flower,Lilac,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5336446771398187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.159612838,,VisualCategory,Flower,Lavender,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.4170322986319661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.668533882,,VisualCategory,Flower,Lilac,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.5171177312731743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.739803407,,VisualCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.4170069405809045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.474124187,,VisualCategory,Flower,Lilac,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.38374293968081474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.297268488,,VisualCategory,Flower,Lavender,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.517064600251615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.092460614,,VisualCategory,Fruit,Pear,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.36704633571207523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.769529298,,VisualCategory,Fruit,Lemon,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.5672129765152931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.936367752,,VisualCategory,Flower,Lavender,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.4173553138971329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.517803418,,VisualCategory,Fruit,Lemon,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.4837752413004637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.221885298,,VisualCategory,Flower,Lilac,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.45053659938275814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.076472721,,VisualCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.36719124019145966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.504214812,,VisualCategory,Fruit,Pear,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.38377373199909925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.99396484,,VisualCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.38341630157083273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.138312318,,VisualCategory,Fruit,Pear,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5337877692654729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.993598589,,VisualCategory,Flower,Lavender,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.35038414783775806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.849710777,,VisualCategory,Fruit,Lemon,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.48366535548120737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.91722097620368,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,001,2019_Aug_22_1003,Experiment 1_July3,3.1.0,60.00090581801098,
