Modality1,StimulusType1,WordCue1,WordCue1Swedish,Stimulus_file1,Modality2,StimulusType2,WordCue2,WordCue2Swedish,Stimulus_file2,Random,OdorTrigger,Modality,Stimulustype,Target,Cue,SoundFile,Match,ImageFile,Correct,SmellText,nRepOne,nRepTwo,nRepThree,nRepFour,SwedishSoundFile,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,VisualPracticeLoop.thisRepN,VisualPracticeLoop.thisTrialN,VisualPracticeLoop.thisN,VisualPracticeLoop.thisIndex,OlfactoryPracticeLoop.thisRepN,OlfactoryPracticeLoop.thisTrialN,OlfactoryPracticeLoop.thisN,OlfactoryPracticeLoop.thisIndex,routineController.thisRepN,routineController.thisTrialN,routineController.thisN,routineController.thisIndex,routineOne.thisRepN,routineOne.thisTrialN,routineOne.thisN,routineOne.thisIndex,routineTwo.thisRepN,routineTwo.thisTrialN,routineTwo.thisN,routineTwo.thisIndex,routineThree.thisRepN,routineThree.thisTrialN,routineThree.thisN,routineThree.thisIndex,routineFour.thisRepN,routineFour.thisTrialN,routineFour.thisN,routineFour.thisIndex,innerFour.thisRepN,innerFour.thisTrialN,innerFour.thisN,innerFour.thisIndex,innerThree.thisRepN,innerThree.thisTrialN,innerThree.thisN,innerThree.thisIndex,innerTwo.thisRepN,innerTwo.thisTrialN,innerTwo.thisN,innerTwo.thisIndex,innerOne.thisRepN,innerOne.thisTrialN,innerOne.thisN,innerOne.thisIndex,RatingInstructions_1_KeyResponse.keys,RatingInstructions_1_KeyResponse.rt,RatingInstructions_2_KeyResponse.keys,RatingInstructions_2_KeyResponse.rt,RatingInstructions_3_KeyResponse.keys,RatingInstructions_3_KeyResponse.rt,IntensitySlider_VisualRating.response,IntensitySlider_VisualRating.rt,QualitySlider_VisualRating.response,QualitySlider_VisualRating.rt,FruitSlider_VisualRating.response,FruitSlider_VisualRating.rt,FlowerSlider_VisualRating.response,FlowerSlider_VisualRating.rt,IntensitySlider_OlfactoryRating.response,IntensitySlider_OlfactoryRating.rt,QualitySlider_OlfactoryRating.response,QualitySlider_OlfactoryRating.rt,FruitSlider_OlfactoryRating.response,FruitSlider_OlfactoryRating.rt,FlowerSlider_OlfactoryRating.response,FlowerSlider_OlfactoryRating.rt,VisualPractice_KeyResponse.keys,VisualPractice_KeyResponse.rt,KeyResponse_VisualPractice.keys,KeyResponse_VisualPractice.corr,KeyResponse_VisualPractice.rt,OlfactoryPractice_KeyResponse.keys,OlfactoryPractice_KeyResponse.rt,KeyResponse_OlfactoryPractice.keys,KeyResponse_OlfactoryPractice.corr,KeyResponse_OlfactoryPractice.rt,ExperimentInstructions_KeyResponse.keys,ExperimentInstructions_KeyResponse.rt,SPACEBAR_VisualStimuli.keys,SPACEBAR_VisualStimuli.rt,Two_VisualObject.started,Two_VisualObject.stopped,KeyResponse_VisualObject.keys,KeyResponse_VisualObject.corr,KeyResponse_VisualObject.rt,VisualObject_Feedbacktext.started,VisualObject_Feedbacktext.stopped,SPACEBAR2_VisualStimuli.keys,SPACEBAR2_VisualStimuli.rt,Instructions_OlfactoryObject_KeyResponse.keys,Instructions_OlfactoryObject_KeyResponse.rt,KeyResponse_OlfactoryObject.keys,KeyResponse_OlfactoryObject.corr,KeyResponse_OlfactoryObject.rt,SPACEBAR2_OlfactoryObject.keys,SPACEBAR2_OlfactoryObject.rt,Wait_OlfactoryCategory_Instructions.started,Wait_OlfactoryCategory_Instructions.stopped,Instructions_OlfactoryCategory_KeyResponse.keys,Instructions_OlfactoryCategory_KeyResponse.rt,KeyResponse_OlfactoryCategory.keys,KeyResponse_OlfactoryCategory.corr,KeyResponse_OlfactoryCategory.rt,SPACEBAR2_OlfactoryCategory.keys,SPACEBAR2_OlfactoryCategory.rt,SPACEBAR_VisualCategory.keys,SPACEBAR_VisualCategory.rt,KeyResponse_VisualCategory.keys,KeyResponse_VisualCategory.corr,KeyResponse_VisualCategory.rt,SPACEBAR2_VisualCategory.keys,SPACEBAR2_VisualCategory.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,0.139499895,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.350406486541,1008.7503919964656,n,1,0.6336359214037657,1012.6335972808301,1013.1335824886337,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.03139574,,VisualStimulus,Fruit,Lemon,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.850027622655,1019.2500173579901,m,1,0.8336812043562531,1023.333232906647,1023.8332464909181,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.820362721,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.3496584184468,1029.7496246071532,m,0,1.3504433166235685,1034.349477287382,1034.8495440036058,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.69595911,,VisualStimulus,Flower,Lavender,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.8492904212326,1040.249320609495,m,1,0.9337098831310868,1044.4325225735083,1044.9325029505417,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.56981609,,VisualStimulus,Flower,Lilac,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.3489664997905,1050.7489290665835,m,1,0.8670665621757507,1054.8655680101365,1055.3655326897278,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.568076384,,VisualStimulus,Flower,Lavender,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.8486033333465,1061.248619634658,m,1,0.6836436195299029,1065.1818519374356,1065.6817979002371,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.135381137,,VisualStimulus,Fruit,Pear,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.3482606951147,1071.7482099784538,m,1,0.7170326001942158,1075.714862657711,1076.2148436391726,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.206632174,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.8478679433465,1082.2478836420923,n,1,0.48370278906077147,1085.9811250008643,1086.4811090007424,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.424453921,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.3475180603564,1092.7475373810157,n,1,0.35031712893396616,1096.3474534573033,1096.8473939858377,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.468477648,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.8471705913544,1103.2472508931533,n,1,0.46699833683669567,1106.9637576108798,1107.463741007261,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.81469313,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.3469468951225,1113.7468309719115,m,0,0.33371229842305183,1117.3301705941558,1117.8300241809338,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.481314683,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.846555955708,1124.2465710500255,n,1,0.8669282989576459,1128.3630349002779,1128.8630394292995,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.112055036,,VisualStimulus,Flower,Lilac,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.3461650153622,1134.7461626008153,m,1,1.4503264874219894,1139.4459890173748,1139.9459204897285,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.443954109,,VisualStimulus,Fruit,Pear,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.8457674346864,1145.245743887499,m,1,0.9503666386008263,1149.4456823030487,1149.9456379264593,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.933705053292215,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.056561963,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,13.166696150787175,1176.644744047895,1177.0447494816035,n,1,0.7003631666302681,1180.994542540051,1181.4945386154577,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.120480999,,VisualStimulus,Flower,Lavender,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.144386314787,1187.5443663904443,m,1,1.1337394677102566,1191.9275520518422,1192.427518542856,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.020250572,,VisualStimulus,Fruit,Lemon,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.6440370352939,1198.0440919781104,m,1,0.8005759948864579,1202.0938346218318,1202.593868734315,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.401046101,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.14368533995,1208.5436020204797,n,1,0.4670750144869089,1212.2602620953694,1212.760192964226,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.691509876,,VisualStimulus,Fruit,Pear,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.6433263998479,1219.043311305344,m,1,0.8503464115783572,1223.1431745523587,1223.6431609671563,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.913904169,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.1429698746651,1229.5429855724797,n,1,0.9837411278858781,1233.776151158847,1234.2761309333146,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.474463133,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.642619991675,1240.0426018778235,n,1,0.4002511678263545,1243.6924809738994,1244.1924685966223,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.566024887,,VisualStimulus,Flower,Lilac,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.1422688998282,1250.5422519948334,m,1,0.6003489783033729,1254.3921383349225,1254.8921005995944,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.987785879,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.6418755454943,1261.0419075451791,n,1,0.7170241475105286,1265.0084050558507,1265.5083969049156,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.694060766,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.1415540389717,1271.5415480006486,n,1,0.43364980816841125,1275.2247641533613,1275.7247330592945,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.902169436,,VisualStimulus,Flower,Lavender,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281.6412035515532,1282.0411304952577,n,0,0.8337512407451868,1286.1243846844882,1286.6243789484724,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.991174279,,VisualStimulus,Flower,Lilac,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.1408234788105,1292.540809592232,m,1,0.7836590157821774,1296.5907055931166,1297.0740123102441,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.913156319,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.640501972288,1303.0404808409512,n,1,0.517131014727056,1306.806978955865,1307.307030578144,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.131468042,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.1401110328734,1313.540086882189,n,1,0.7170796943828464,1317.5066151851788,1318.0066028079018,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.881847332,,VisualStimulus,Fruit,Pear,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.6397255267948,1324.0397134516388,m,1,1.0170105630531907,1328.3063356401399,1328.8062200192362,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.911671852,,VisualStimulus,Flower,Lavender,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334.1393720209599,1334.539356926456,m,1,0.8003821857273579,1338.5892758704722,1339.0892073428258,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.405426718,,VisualStimulus,Flower,Lilac,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.6390179106966,1345.0390444761142,m,1,1.000362261198461,1349.288861987181,1349.7888810066506,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.837911652,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355.1386939892545,1355.5386879509315,n,1,0.6003544116392732,1359.38855859451,1359.888561914675,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.668988707,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.6383398789912,1366.0383380679414,n,1,0.5503660347312689,1369.8381973896176,1370.33824599348,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.177355356,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.1379875801504,1376.5379573917016,n,1,1.2670424114912748,1381.0545727889985,1381.5545416949317,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
,,,,,,,,,,0.205964648,,VisualStimulus,Fruit,Lemon,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.6376310549676,1387.0376189798117,m,1,1.2169984877109528,1391.5041669057682,1392.00414788723,,,,,,,,,,,,,,,,,,,,,,,,,,142,001,2019_Aug_24_1303,Experiment 1_July3,3.1.0,60.00090581801098,
