Modality1,StimulusType1,WordCue1,WordCue1Swedish,Stimulus_file1,Modality2,StimulusType2,WordCue2,WordCue2Swedish,Stimulus_file2,Random,OdorTrigger,Modality,Stimulustype,Target,Cue,SoundFile,Match,ImageFile,Correct,SmellText,nRepOne,nRepTwo,nRepThree,nRepFour,SwedishSoundFile,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,VisualPracticeLoop.thisRepN,VisualPracticeLoop.thisTrialN,VisualPracticeLoop.thisN,VisualPracticeLoop.thisIndex,OlfactoryPracticeLoop.thisRepN,OlfactoryPracticeLoop.thisTrialN,OlfactoryPracticeLoop.thisN,OlfactoryPracticeLoop.thisIndex,routineController.thisRepN,routineController.thisTrialN,routineController.thisN,routineController.thisIndex,routineOne.thisRepN,routineOne.thisTrialN,routineOne.thisN,routineOne.thisIndex,routineTwo.thisRepN,routineTwo.thisTrialN,routineTwo.thisN,routineTwo.thisIndex,routineThree.thisRepN,routineThree.thisTrialN,routineThree.thisN,routineThree.thisIndex,routineFour.thisRepN,routineFour.thisTrialN,routineFour.thisN,routineFour.thisIndex,innerFour.thisRepN,innerFour.thisTrialN,innerFour.thisN,innerFour.thisIndex,innerTwo.thisRepN,innerTwo.thisTrialN,innerTwo.thisN,innerTwo.thisIndex,innerOne.thisRepN,innerOne.thisTrialN,innerOne.thisN,innerOne.thisIndex,innerThree.thisRepN,innerThree.thisTrialN,innerThree.thisN,innerThree.thisIndex,RatingInstructions_1_KeyResponse.keys,RatingInstructions_1_KeyResponse.rt,RatingInstructions_2_KeyResponse.keys,RatingInstructions_2_KeyResponse.rt,RatingInstructions_3_KeyResponse.keys,RatingInstructions_3_KeyResponse.rt,IntensitySlider_VisualRating.response,IntensitySlider_VisualRating.rt,QualitySlider_VisualRating.response,QualitySlider_VisualRating.rt,FruitSlider_VisualRating.response,FruitSlider_VisualRating.rt,FlowerSlider_VisualRating.response,FlowerSlider_VisualRating.rt,IntensitySlider_OlfactoryRating.response,IntensitySlider_OlfactoryRating.rt,QualitySlider_OlfactoryRating.response,QualitySlider_OlfactoryRating.rt,FruitSlider_OlfactoryRating.response,FruitSlider_OlfactoryRating.rt,FlowerSlider_OlfactoryRating.response,FlowerSlider_OlfactoryRating.rt,VisualPractice_KeyResponse.keys,VisualPractice_KeyResponse.rt,KeyResponse_VisualPractice.keys,KeyResponse_VisualPractice.corr,KeyResponse_VisualPractice.rt,OlfactoryPractice_KeyResponse.keys,OlfactoryPractice_KeyResponse.rt,KeyResponse_OlfactoryPractice.keys,KeyResponse_OlfactoryPractice.corr,KeyResponse_OlfactoryPractice.rt,ExperimentInstructions_KeyResponse.keys,ExperimentInstructions_KeyResponse.rt,SPACEBAR_VisualStimuli.keys,SPACEBAR_VisualStimuli.rt,Two_VisualObject.started,Two_VisualObject.stopped,KeyResponse_VisualObject.keys,KeyResponse_VisualObject.corr,KeyResponse_VisualObject.rt,VisualObject_Feedbacktext.started,VisualObject_Feedbacktext.stopped,SPACEBAR2_VisualStimuli.keys,SPACEBAR2_VisualStimuli.rt,Wait_OlfactoryCategory_Instructions.started,Wait_OlfactoryCategory_Instructions.stopped,Instructions_OlfactoryCategory_KeyResponse.keys,Instructions_OlfactoryCategory_KeyResponse.rt,KeyResponse_OlfactoryCategory.keys,KeyResponse_OlfactoryCategory.corr,KeyResponse_OlfactoryCategory.rt,SPACEBAR2_OlfactoryCategory.keys,SPACEBAR2_OlfactoryCategory.rt,SPACEBAR_VisualCategory.keys,SPACEBAR_VisualCategory.rt,KeyResponse_VisualCategory.keys,KeyResponse_VisualCategory.corr,KeyResponse_VisualCategory.rt,SPACEBAR2_VisualCategory.keys,SPACEBAR2_VisualCategory.rt,Instructions_OlfactoryObject_KeyResponse.keys,Instructions_OlfactoryObject_KeyResponse.rt,KeyResponse_OlfactoryObject.keys,KeyResponse_OlfactoryObject.corr,KeyResponse_OlfactoryObject.rt,SPACEBAR2_OlfactoryObject.keys,SPACEBAR2_OlfactoryObject.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,0.878555648,,VisualStimulus,Fruit,Pear,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.6798410881311,897.0797970131971,m,1,0.7337050531059504,901.0630484856665,901.5630644853227,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.518033231,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.1795606375672,907.5794936195016,n,1,0.6005156179890037,911.4293805640191,911.9293820732273,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.307713877,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.6791926412843,918.0792161882855,n,1,0.6003393176943064,921.9290989059955,922.4290937739424,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.653275133,,VisualStimulus,Fruit,Lemon,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.1789079643786,928.578905549366,m,1,0.5337068643420935,932.3621745309792,932.8621035884134,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.726827463,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.6785665336065,939.0785985332914,n,1,0.5003897324204445,942.8284193649888,943.3284685723484,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.796053656,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.1782909133472,949.578265555203,n,1,0.4835868654772639,953.3115129522048,953.8114909147844,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.494645291,,VisualStimulus,Fruit,Pear,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.6779428413138,960.077959746588,m,1,0.4671365995891392,963.7945262379944,964.2945935581811,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.229272209,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.177632806357,970.5776255610399,n,1,0.4675501808524132,974.2942113731988,974.7942110709846,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.357162924,,VisualStimulus,Flower,Lavender,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.6773215639405,981.0772865451872,m,1,0.5004597692750394,984.8273048093542,985.3272743187845,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.449022463,,VisualStimulus,Flower,Lilac,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.17698556697,991.5769825479947,m,1,0.6837160717695951,995.5102625484578,996.0102513786405,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.579315641,,VisualStimulus,Fruit,Lemon,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.676726248581,1002.0767836063169,m,1,0.5004072412848473,1005.8266147021204,1006.3265642877668,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.808839783,,VisualStimulus,Flower,Lavender,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.1763769686222,1012.5763654969633,m,1,0.6503856568597257,1016.4762607431039,1016.9762399131432,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.388758479,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.6760675371625,1023.0760995368473,n,1,0.48370399652048945,1026.8093378776684,1027.3093194626272,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.036026217,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.1757605210878,1033.5757786342874,n,1,0.5006704847328365,1037.3256755410694,1037.8256498808041,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.41680165939033,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.845118982,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.04994490602985,1072.3413276253268,1072.7412775126286,n,1,0.5337370526976883,1076.5246104937978,1077.0244924570434,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.052766514,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.8410435528494,1083.2410652884282,n,1,0.40038943011313677,1086.8908984973095,1087.3908794787712,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.697730457,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.3406731407158,1093.7407486117445,n,1,0.5170060344971716,1097.5071905762888,1098.0071751801297,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.617448233,,VisualStimulus,Fruit,Pear,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.8403938980773,1104.240351030603,m,1,0.4337826371192932,1107.9236046164297,1108.4235602393746,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.996082479,,VisualStimulus,Fruit,Lemon,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.340111032594,1114.740080844611,m,1,0.45033071422949433,1118.4399646189995,1118.9400102035142,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.609391682,,VisualStimulus,Flower,Lilac,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.839769601822,1125.2397339795716,m,1,0.5337624112144113,1129.022991489619,1129.5229748860002,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.967803569,,VisualStimulus,Fruit,Pear,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.3394656046294,1135.7394529255107,m,1,0.5337660340592265,1139.5227454542182,1140.0226823603734,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.729962649,,VisualStimulus,Fruit,Lemon,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.839100023266,1146.2391440980136,m,1,0.5337648261338472,1150.0223593446426,1150.5223499862477,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.624078709,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.3388473461382,1156.7388358744793,n,1,0.38377795834094286,1160.3721185917966,1160.8720385925844,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.94628821,,VisualStimulus,Flower,Lavender,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.8385004815646,1167.2384859910235,m,1,0.4503953172825277,1170.9383854633197,1171.4383899918757,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.817722398,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.3382254648022,1177.7381934653968,n,1,0.5170809021219611,1181.5047610132024,1182.0047238813713,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.689397955,,VisualStimulus,Fruit,Pear,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.83790275082,1188.2378411665559,m,1,0.5170953921042383,1192.004391205497,1192.504369167611,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.65054419,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.3375419992954,1198.7375595085323,n,1,0.5503998454660177,1202.5374357365072,1203.0374016235583,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.867604302,,VisualStimulus,Flower,Lilac,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.8372343797237,1209.2372663794085,m,1,0.3839301080442965,1212.870498380158,1213.3704944555648,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.191003039,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.3369321934879,1219.7369134770706,n,1,0.43375244876369834,1223.4201374780387,1223.9201770247892,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.345107077,,VisualStimulus,Flower,Lilac,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.8366161212325,1230.2366722715087,m,1,0.48369252495467663,1233.969860499259,1234.4698644238524,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.717088722,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.336297633592,1240.7363169537857,n,1,0.3670390909537673,1244.352845106274,1244.8528961245902,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.575553193,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.83602140937,1251.236070918385,n,1,0.4170419592410326,1254.902594089508,1255.4025853350759,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.075250346,,VisualStimulus,Flower,Lavender,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.335715600755,1261.735703525599,m,1,0.46708286413922906,1265.4522229232825,1265.9523445824161,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.290402959,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.8353675287217,1272.235362094827,n,1,0.4170045251958072,1275.901971604675,1276.4019954535179,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
,,,,,,,,,,0.523536727,,VisualStimulus,Flower,Lavender,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282.335157115478,1282.7350725880824,m,1,0.5004132790490985,1286.485054625664,1286.984974022489,,,,,,,,,,,,,,,,,,,,,,,,,,118,001,2019_Jul_28_1255,Experiment 1_July3,3.1.0,60.00090565036785,
